,ENSG00000006534,ENSG00000067057,ENSG00000067225,ENSG00000072210,ENSG00000074800,ENSG00000079739,ENSG00000091140,ENSG00000100889,ENSG00000102144,ENSG00000105220,ENSG00000105679,ENSG00000106633,ENSG00000107789,ENSG00000108515,ENSG00000108602,ENSG00000109107,ENSG00000111275,ENSG00000111640,ENSG00000111669,ENSG00000111674,ENSG00000111716,ENSG00000117448,ENSG00000124253,ENSG00000130957,ENSG00000131069,ENSG00000131482,ENSG00000131828,ENSG00000132746,ENSG00000134333,ENSG00000136872,ENSG00000137124,ENSG00000141349,ENSG00000141959,ENSG00000143149,ENSG00000143627,ENSG00000143891,ENSG00000149925,ENSG00000150768,ENSG00000152254,ENSG00000152556,ENSG00000154930,ENSG00000156510,ENSG00000156515,ENSG00000159322,ENSG00000159399,ENSG00000160883,ENSG00000163114,ENSG00000164708,ENSG00000164904,ENSG00000165140,ENSG00000166796,ENSG00000166800,ENSG00000168291,ENSG00000169299,ENSG00000170950,ENSG00000171314,ENSG00000171989,ENSG00000172331,ENSG00000172955,ENSG00000187758,ENSG00000188316,ENSG00000196344,ENSG00000196616,ENSG00000197894,ENSG00000198099,ENSG00000226784,ENSG00000248144
TCGA-05-4382-01A,3.807383658980425,1.6468591048046082,5.534518587840456,0.1804474843969417,6.592746631582129,0.34349298877095436,0.6332827424356333,0.9343850919227532,2.2067550489417367,3.0450086472561213,-4.91326193505358,-4.584796385412741,-1.0229826493815013,-0.22650236501338084,-4.2028956160388145,2.909016021103723,0.18931511726405947,8.891018245637175,7.654083298194031,4.146306536494814,1.6482471128746607,2.2002353767063467,-4.9747882793953035,-4.80465514393536,0.3415308122441214,-4.9747882793953035,1.1794398362665937,-0.5386608304186224,5.786141913210093,-4.817169998073073,2.8061848978637287,2.8374269184159178,2.659392552034746,0.32614067825553983,-4.721978639572903,-1.2476923807026894,7.657387323170273,0.11235908642587011,-4.891604817231174,-0.08035695703365953,-0.7387344171989065,-2.491382012005434,0.08035695703365953,1.2022938292060696,1.5039292745100616,0.46007949313964414,-4.9747882793953035,-4.9747882793953035,-0.9635051594964303,0.600810355840729,-4.611760639943923,-2.974758299248587,2.6876358866457095,-0.8152687613641083,-4.76184810818517,3.1713572871261184,-3.752605403050022,-0.7457976037539953,-4.206267142667976,-4.949531055465528,-4.837832993009478,-4.63653884989293,-3.3533803255758423,2.313312807752586,-4.963906073700556,-3.5508158124077664,-3.6648924606131392
TCGA-44-2662-11A,5.850038879889047,-1.5358338997776806,4.109950005615462,1.8481393829000305,5.183709627078303,1.3505354663111362,0.13488930241906827,1.1958434388851131,0.391795562709893,1.890984549280427,-5.150589066834704,-4.880901356318938,-2.163139051466655,-1.8306681658174453,-1.1755712192060335,2.117217403398703,2.948055171323144,7.377366620466497,5.715636938645836,1.8286321941777839,0.5242030500533263,1.8555228649648443,-4.10125971466248,-5.003589190972084,0.7785966654205905,-5.094791227073097,1.0839372057752001,-3.6052580205599103,4.216582169363155,-4.65836046649766,0.9171634557189661,3.0602440964145403,2.451373036191457,1.0963407377980081,-5.0880650649010315,-1.2036697432053682,6.514360739393813,-0.7097171873809094,-5.06412384239482,-0.006994129028463192,0.201374237520199,-2.7153370546145563,0.006994129028463192,0.5473483971805151,0.14207628385718873,1.1164478278792611,-5.150589066834704,-5.150589066834704,-0.8072297170982474,2.2626177116207087,-5.131194320580687,-4.8832205726019,2.596271602901629,-1.1341023106572283,-5.150589066834704,1.6426824248409417,-4.205892430271458,-0.9281668874622735,-4.556709655878777,-3.4053474780478483,-4.985929731942239,-5.085944990429313,2.8121125150207495,2.506583604247746,-5.020249960438528,-4.183091381135489,-2.400606531638166
TCGA-75-7030-01A,5.3511552089704315,0.9675132835152729,5.075269028629309,1.0584528904423873,5.180052334802804,0.17665217610952544,0.06915113670884576,0.13383938894469383,0.6753315364169912,1.8575874915184993,-4.930812798629163,-4.921831638557798,-1.4211974227454214,-2.4013057867996843,2.0358579956568006,1.6595571268788696,1.9628672986739746,8.006435182858002,5.910693515315835,1.6861358050419843,0.09129979131506616,1.6660791986906203,-3.0940286103129826,-4.929236100255739,-0.6102230971566556,-4.945672106802928,0.8615700802165667,-2.478263940330037,5.3491912615931305,-1.451845127567072,2.8382490656838275,2.6893875651789427,2.3609537317298264,0.8387021428717585,-4.933440808774733,-1.7073828816572645,6.6313020106806295,-0.5287071284517215,-4.890277041435658,-0.5507357122995411,-0.6081543377916638,-0.9723433744522696,0.051968116585712654,0.1169724255569915,-0.0519681165857131,-2.894043985532721,-5.049005616791582,-5.049005616791582,-0.7858485579481731,0.4460516181256611,-4.977285452167017,-4.770430576806135,2.4106052961928786,-0.8260577931280788,-4.350065214044294,2.0594848299027912,-3.0847026758707807,0.09425351469772947,-2.3191014130038226,-4.232317958765854,-4.460113409927356,-3.696678971547642,0.8182618220622353,2.1500737764944216,-4.965832196281287,-3.283991339532748,0.49222790379999193
TCGA-67-4679-01B,5.809005934449889,-0.7591317891656677,4.156543832159787,2.0676126393870318,6.284327218817384,0.03550851921211562,0.38977133115012785,1.4932768364023516,0.7464205661527994,2.2637741571513983,-4.552925936714326,-4.475893873203516,-1.678642493268495,-1.1409740487307083,-1.9742006890500008,0.9498466639495455,2.9122490012828006,7.425600155722626,6.520630313333414,2.5643420990631682,1.5932826106082238,2.4762180025763367,-4.5068946409278015,-4.622878473468243,0.6713210764675348,-4.622878473468243,1.6990202148958655,-3.522585645525649,5.158515398874912,-3.95628296234068,2.23186946116276,3.128539223775493,2.4706612928812612,1.6170797228367855,-4.554506688972247,-1.6784509177641023,6.595215984128939,0.04963746228531285,-4.528398553945065,-0.035508519212115175,1.1749058389893179,-2.239070945300859,-0.12250650961872722,1.5301810429707663,0.8495166770201474,-0.21735330632755234,-4.622878473468243,-4.622878473468243,-0.5706697383693324,1.0520286988026508,-3.682165464692029,-4.486477684958678,2.9196351696465133,-0.6349275232015106,-4.622878473468243,1.7207151290165639,-3.8782322408740266,0.4083108678445253,-3.241895324981235,-4.358173596974261,-4.273035947348058,-4.242932929523834,1.242026908621082,2.9607395584095313,-4.598179253345421,-4.191008373286943,-1.9113742083414107
TCGA-38-6178-01A,4.318843569958108,-0.32380601467168324,4.7659279965524615,1.5225884811099748,6.94391594983127,0.39181675854833076,0.8824659513785296,1.3640057135718466,0.9473376363172896,2.859607483668304,-5.428844481845399,-5.159827881124501,-1.6023102241765703,-2.5437864889868553,-2.6134183783829967,2.8708776648802363,1.708689174140372,8.719690695349183,6.5764850304348546,2.02022873455478,0.8666858928415522,2.470818309472228,-4.165823110576778,-5.428844481845399,0.13246354875874022,-5.428844481845399,1.2463960233556222,-1.6367539316702284,5.720490408196772,-5.008022064592104,2.0958237484071764,2.764573075506286,3.0303799017119974,1.0616700859339767,-5.428844481845399,-1.2033986156495629,7.975192470104528,0.9798282447660958,-5.428844481845399,0.33684955414456574,-0.8052085002332299,-0.32950893989504637,0.6105555363230888,0.14165800227480085,1.1671613774823042,-2.107915958955806,-5.428844481845399,-5.428844481845399,-0.13246354875874067,-0.6929222568424045,-5.150762243463735,-5.054643047223724,2.4686848381793407,0.13638572428066675,-5.428844481845399,2.10750167181737,-4.042608625908669,0.34729436073729225,-3.4902994031783083,-4.9590565418578,-4.913297243347003,-5.190117277230067,-1.2237481666152674,2.145724110633508,-5.208498645886529,-4.554059422267584,-1.1209968945372264
TCGA-86-7713-01A,6.151104575895398,-1.9766160476714625,5.2655760632846444,2.8609477171635542,6.902090784231033,-0.6022817655729131,0.9676523159012969,1.3657574918659185,1.3297363058485767,2.7815787531538816,-5.449953955819698,-5.387015557227194,-1.105992629005541,3.8911913903549915,-2.6257305260812656,-0.017109928716913192,0.2815805427301026,8.77224457590801,7.450060206293481,2.098778783789465,2.586393455390541,2.8726860554215388,1.695833928166786,-5.333893309126764,-1.2146731347062012,-5.449953955819698,1.411988327872875,0.07009668566981109,5.8717224123300795,-4.766257699871363,1.9171192229131262,3.722728654839264,2.4474533844692483,0.5546781954725986,-5.18478328983104,-0.7859971494546696,7.188917325871252,0.773351924591807,-5.449953955819698,-0.4435464874223567,-1.7255067838199394,0.04584318028083656,0.49729042246763955,0.9914345273875775,1.2985985188088613,-2.3658374573089467,-5.449953955819698,-5.449953955819698,0.4414716218300332,0.017109928716913192,-5.380490472513035,-5.281723993655382,4.088461741733033,-1.0122590142409953,-4.7689782043747115,2.1579276229317492,-3.418002316077118,-1.0241729805798556,-4.8167047930687295,-5.311826989059611,-5.239104494633347,-5.449953955819698,-2.0081814052644487,2.1705936977550606,-5.429386667177731,-4.546491952208125,-2.285965332989216
TCGA-95-A4VN-01A,3.9549603740280084,2.5389338690446737,5.133610290272468,1.7249904809487742,7.148299529475835,0.18380200512031886,0.38759253502709345,1.0556416485643343,2.029561383915147,2.9010661296724605,-4.818268135974629,-4.710384631018139,-1.3673193021835486,-0.405502987577643,-1.897829869697425,0.8170785676033501,1.8268323342827033,9.097951762811665,6.707935361970506,3.0197948013494127,1.1968369252352469,2.5752098763468165,-4.818268135974629,-4.652762954450829,-0.399177814492218,-4.762929903777476,1.5618324678911542,-1.1393717409721056,6.056918348201245,-4.691775140579127,2.8699832060347745,2.747652617763711,2.429024234305915,0.645311183998349,-4.696803644836803,0.42255581845029644,7.873232372968552,0.0031650068321269487,-4.73250771849996,0.2659253399136339,-1.1935382666636845,-1.0014504969259004,0.3853168003542482,0.9758743345650012,-1.423402386195008,0.4452669515846548,-4.818268135974629,-4.818268135974629,-1.90958282363932,1.2960437579847888,-4.761321691483578,-4.636083601675727,3.083398494985465,-0.5874071975198052,-4.818268135974629,2.8792508665417884,-3.8794030259967913,-0.0031650068321269487,-3.7885598147457045,-4.716754275265013,-4.421185538023435,-4.419813860784799,-1.6003860231535862,2.348596243280581,-4.752174055304611,-3.4514339217691816,-3.829275509225447
TCGA-49-AARE-01A,5.625843205835254,1.8116672711823045,5.655174094317962,-0.048471108131633134,6.086699241070423,-0.5488812450268905,0.04847110813163358,1.9128247043222713,1.3139838560470474,4.64706571318646,-3.997426332126275,-3.9584652275077374,-1.562703873262366,0.8868395714784949,1.287810640407268,2.2481044292633774,2.8953153922897883,9.179757331168283,6.574719705254847,1.6911872005044724,0.8564415696252534,3.2432316821351916,-3.9086007203694333,-3.9402127720726465,0.31144526779369563,-4.137788072738748,2.4440018686325677,2.8048835889063,5.626451509322451,-3.9679141022881135,2.6280326534966214,3.5277522211867582,2.4399455498226716,0.9683852206939436,-4.067524292206513,0.6453628251884038,9.28607488037214,-0.07340723981701558,-3.9945266495078586,0.25849387637923016,-0.7177112513662423,-3.822924738170988,-0.36028187636730635,0.9395490636102695,0.716288761744472,-0.7594611569386658,-4.137788072738748,-4.137788072738748,-0.30974312800307935,0.23400189926535875,-4.126828727203902,-4.137788072738748,2.7917319694752196,-1.412240574630912,-4.137788072738748,1.4259290379844396,-4.137788072738748,-0.9506230297257596,-3.6213482947582882,-4.079236051315128,-3.9659352992839754,-3.821311012150293,-2.711829743883367,1.7252320585848753,-3.957412779983718,-3.0835468180178296,-0.6141180497613934
TCGA-55-6981-01A,2.308720257981872,0.4764013418223203,5.072062691027098,0.6525966569382562,7.068114193730863,0.2379318767661256,-0.38247770833210915,0.9713054687565688,1.2350118775949661,2.449361247054191,-4.73969754871315,-4.654651778219217,-0.9976660540161162,-2.400264272523529,-4.123449964640467,3.7544132471560925,0.18961484459826883,9.743533420990236,7.507420521352919,3.0803185032555582,2.261729028113371,2.4127741550069652,-4.73969754871315,-4.608684651166091,0.7764891330397385,-4.73969754871315,1.1472508415614135,1.3889235190871956,6.567574547457521,-4.166996884190201,2.5750099717161454,3.19389063246941,3.1726802294602257,0.7639326059232139,-4.73969754871315,-0.7775179550846387,7.441295544379595,0.1521528109694139,-4.73969754871315,-0.4145496722125106,-0.988812856482356,-1.5191411762898364,-0.10369981861683408,0.2946796290625411,0.3525600969972116,-1.180054488639016,-4.73969754871315,-4.73969754871315,0.10369981861683408,0.42650379169525765,-4.41559471246086,-4.689945351985602,2.6508986860406356,-0.44488094267124145,-4.73969754871315,1.7926008709689478,-4.175963796364833,0.5667344576798969,-4.113916697657284,-4.511924044170792,-4.664406016630947,-4.419202546614239,-1.4548722366346682,2.2617856111317334,-4.637616456185007,-4.16057434753522,-3.9158345272708415
TCGA-67-3774-01A,5.797232062815469,1.2218718440251655,5.299060705173941,3.50861511687242,5.968300531819272,0.13671584817441795,-0.1090679724267698,0.5962548235057081,0.9087575718607654,2.2802731238483185,-5.092628806203992,-4.9780078992537655,-0.8231606120497257,1.7752892231554842,1.2926196810556005,2.6674593119495515,1.9171053539197382,7.514082592924858,6.060646443533953,2.582156320488192,1.744753762802353,2.2149259709737237,-0.6777612364594416,-5.0316794269137,-0.06686545116313258,-5.092628806203992,1.4418029608399694,-1.5408700487098284,5.353222674607165,-4.644429182818221,1.7498061509507528,3.2734397083469062,2.4008191399115386,1.8732167314022377,-5.005351427884064,-1.259511245957399,7.181233106534425,0.8181336565446768,-5.092628806203992,0.2858980231534214,-0.6252740107705028,-1.8765426629496174,0.06686545116313258,0.7584293391936843,-1.3114045433771488,-1.1412207840729527,-5.092628806203992,-5.092628806203992,-0.07102721574073723,1.5741778581124066,-5.06539465205908,-4.919606449906187,3.536065122192741,-1.0093255456285872,-4.142392414068356,2.413277017654085,-3.640471437047208,-0.9690555810055068,-4.135673886827057,-4.2222814113598695,-4.3750201043158725,-4.139830082995517,1.279968851551816,3.1919164887761413,-4.884337105372303,-3.3956707488573845,-0.5201374891409944
TCGA-55-A493-01A,3.696534091662111,2.729867422772406,5.857590687760883,-0.007547501204628215,7.3388324690318445,0.4985412389808319,1.1555291307916846,1.2904479852036577,2.5221316612907874,4.214628962136118,-4.895965129575387,-4.75180910752538,-0.21986034306557256,-0.9434504748517354,-3.3154394044081736,3.5176934220106304,1.1763557381655838,10.178721864059417,8.568860638573273,4.894762569582357,2.8053704791710237,1.8275450609044457,-4.895965129575387,-4.609850409580776,-0.9197604902162277,-4.895965129575387,1.9176641430179595,-2.2912935280212947,6.808584180295039,-4.8337114388922435,3.046413695712655,2.81757322994674,3.068010989999018,0.06283900042200008,-4.821686136433326,-0.001280053029443451,9.126372951362637,0.20990112813150974,-4.793401247211407,1.069840666672956,-1.5425433036580782,-2.304292554894303,0.001280053029443895,1.3152107611439199,2.1372144749463464,1.5363691289069479,-4.895965129575387,-4.895965129575387,-0.2566080823793664,1.5155554432882417,-3.730435814723425,-4.783649315143947,2.5808940664186046,0.35747189034252447,-4.895965129575387,3.4789388285190004,-2.459620843486347,-0.9450556212942629,-4.354295457617696,-4.834052891848739,-4.7817140673421035,-4.895965129575387,-3.1176120098844535,2.238572509262397,-4.895965129575387,-3.182491418994431,-3.905186328912899
TCGA-55-A4DF-01A,3.6711553842531064,0.49153178327205094,4.339812272481871,1.801759925240833,6.207268447820632,-0.9423505475519747,0.12405532657107532,0.7729473221272807,1.8071623356066695,4.420755225707851,-5.69079216336235,-5.7159185124681455,-1.7635599480252668,-0.033393700230621715,3.3934989072632415,0.5888998574049014,0.8147927141151783,8.425095591858302,7.108028735813325,3.948229169046182,1.0101144488787508,1.6362758691848205,-5.532292807281685,-5.241891618326003,1.4948041612931116,-5.763272843251104,1.2458245817354356,-1.0711956684597181,5.941311885562903,-5.391388441306321,2.758795190007377,1.8138001065416685,1.6189775715879637,0.8338084463008375,-5.3825582284698275,-1.7358538564722483,7.119832490183115,-0.9322569443148647,-5.763272843251104,-0.9826373755128381,0.04609389604341585,-4.3325496755123325,-0.9770988566798482,0.3668332074254588,0.5255083626932722,0.03339370023062127,-5.763272843251104,-5.763272843251104,-4.253203351426323,0.561376277651048,-4.071705198622352,-5.463000799644485,1.9223142333519636,-0.8000120408790581,-5.302617379144098,2.0200030503430115,-3.8363664750542883,-1.4914857600197697,-4.254958883633839,-5.393226515014298,-5.694165541189499,-0.07128519787024157,-3.4852570238061515,1.2235343165032502,-5.639557238503491,-3.942219136143067,1.083451708513559
TCGA-MN-A4N1-01A,4.296925329114891,1.4245379438021804,5.267106863208753,1.004214468221209,7.58568261789683,0.8851308713736303,0.7724872861401035,1.9395759930253185,0.6801997198836629,3.0576974242336554,-4.002664721205843,-4.028302674937407,-1.3097956937739972,1.9717953461341766,-2.155122449384742,0.8676908424783432,1.5961411026856864,9.974016918576712,7.9400075475614065,3.8593474481842893,2.5927421110215567,4.331843816482793,-4.130033414155894,-4.000971003264657,1.2695672150819908,-4.130033414155894,1.7403629394464146,-1.4520980435051403,5.010026587346154,-3.896655595043754,2.577598594274871,4.404327693267473,3.416451622455673,0.6881772638163626,-4.130033414155894,-1.4872632824708663,7.854531068586756,0.3173681669574453,-4.130033414155894,-0.13463100018269492,-0.6880855414606861,-2.705026739807032,0.38415514371305415,0.9224277895791357,-1.249188597536679,-0.4751139558283932,-4.130033414155894,-4.130033414155894,0.13463100018269492,1.4304454351931049,-2.978525508625762,-4.086404531088354,2.836839247381456,-0.6770180451571184,-4.130033414155894,2.577609435449169,-3.25291021103544,-0.32664341641087136,-3.9268970064027955,-4.09448987760607,-3.955089782961474,-3.7916684497292055,-3.5933394425811183,2.538142121928874,-4.0696082342636135,-3.847756463932199,-3.1061854532498825
TCGA-44-7672-01A,4.481159795883818,2.119740532633038,5.161345043991421,0.6834942170070653,6.83936071603363,-0.20561091579396074,0.3265034871443109,1.3479059230187946,1.4211444695477948,3.1233380731587013,-4.065690824328648,-3.98009321350927,-0.4337689662464539,-1.9987343738873782,-0.7229798241660699,3.242336851691897,2.1171854752086037,9.583677784190122,7.5295756626650725,3.914672214835997,1.1368057873158701,3.120694444884039,-4.009440825634707,-3.902679121892824,0.3222759164537634,-4.065690824328648,1.537277344177844,-2.5998977972822805,5.782125301014926,-3.82353548370938,2.3235974362933907,3.5297867810070023,2.3829737564516527,1.0821042048172842,-4.065690824328648,-0.9263720011279071,7.762392680493479,0.22395077305097244,-4.065690824328648,0.05058908534318496,0.0050779128472715485,-1.3220981882866565,0.35575471529525515,0.7085734250149001,-0.0050779128472715485,0.802768382036747,-4.065690824328648,-4.065690824328648,-0.44709262669906513,2.772936228861823,-2.981674120383091,-3.9358262813737745,2.8433746438564165,-0.636792467027838,-3.8363794484848226,2.6751018777561684,-3.8510334918035287,-0.542044223366529,-2.9329524437632037,-4.065690824328648,-3.866175033638937,-3.277076408861431,-1.3040156643294103,2.4908502536290773,-4.065690824328648,-3.1948433290956713,-2.416606656741495
TCGA-50-6591-01A,1.1012979914567544,0.047335578963698666,5.842897610961879,0.3260778168074565,8.605661862550253,0.8967796455939974,1.1263042222942934,0.35849684017059724,2.323436754087842,3.583735073191642,-4.771740324413926,-3.423267074029635,-0.04733557896369911,-0.3479129676427548,-3.5844212543037424,4.232688457042476,0.4887585974105666,10.180414416500136,7.919619083119221,3.2709822695329,2.6700952768007085,2.7744911796512612,-1.8586777174767515,-4.731223238963606,-0.23269012128197897,-4.771740324413926,2.3883908976819423,-4.496987056666102,7.004661245038829,-4.017207915982853,2.9406328651641465,4.330230008141337,3.4233531082872464,1.1361295346148665,-4.771740324413926,-1.7249406131765146,8.110211196418751,0.8742604757613059,-4.771740324413926,0.8844396273414734,-1.460305238272469,-3.43571847252907,0.6833163127755748,0.9079547234385577,1.051502792944941,-3.185729597579393,-4.771740324413926,-4.771740324413926,0.7118137803636007,-2.036854279628943,-3.9197347280348858,-4.655239930628456,3.218152995006175,0.37380072322293945,-4.771740324413926,3.6032310619901526,-4.771740324413926,-0.7317404920510757,-3.496743301587702,-4.676391787978703,-4.423644746875011,-4.711568230698961,-4.712600808354766,3.350186626783752,-4.771740324413926,-2.786285558699432,-3.57501510217733
TCGA-64-1679-01A,4.413931022534943,0.9828764651573438,5.742649780122797,0.651185671355833,7.381577012115736,1.4459641682252418,0.39602294102175417,0.365203515775792,1.8783393794510168,3.5223178456956346,-5.408669104332783,-5.076253926939183,-1.0603637024599055,-2.7224484770724677,-3.3407100884617154,3.4908902203943537,1.3536390118787942,9.444813521891376,7.389001062772529,3.386332274776114,1.1260521062392073,2.4473026860947096,-5.283429909324594,-5.407901865086672,-0.1874684893698606,-5.46495867782037,0.6840998910226164,0.43968759064571117,5.917256941792454,-3.3685967428545145,3.626971191600865,2.23802481040563,2.400978818596915,0.6429905190411738,-5.305842846790417,-0.5140974924111315,8.81961141091821,0.12265878090008231,-5.46495867782037,-0.12265878090008231,-1.8378239868614756,-2.351007283113373,0.605451984124791,0.7683925995545424,1.86448077745806,-0.9193422254979242,-5.038094993465376,-5.46495867782037,-1.072369652676457,0.28711323032030656,-3.870855418534778,-5.277227125042831,2.150675222101789,-0.20496318725903784,-5.46495867782037,2.7904851239741744,-5.119546863679737,0.3124090675227724,-5.14141516200363,-5.249237750620777,-5.196386850065784,-4.99815453747043,-3.29926081812747,1.8097939715644307,-5.445144619605155,-4.382303314349807,-2.642919084560327
TCGA-44-2661-01A,3.5214956600769,-0.3557050844572409,5.425755359792322,2.4460615949333544,6.488699782371894,0.23369830404150704,0.08724350366369338,1.160790731857988,1.902953093230571,2.460173226805968,-4.124966296643487,-3.931363052474535,-0.7693533833358632,-1.3052871150150895,1.8492667256344255,2.6899145451492226,2.0229052059749764,8.012950886398844,6.423623354794808,1.6400668954039954,1.0214994005822908,3.174449503875243,-4.080596227107455,-4.151707955292638,0.3191359883488043,-4.306806659204305,1.070619188399181,-1.6164576091092768,5.544576762599284,-3.5545025529769942,1.863238959093267,3.483799937421047,2.2156006043947682,1.6705297952222957,-4.2602380856718565,-0.8413653452479073,7.1114218998576995,0.12462011415373331,-4.121263378799682,-0.8231511256697477,-0.13612541632295905,-1.6869416362205718,-0.4100550175376916,2.1020284156776707,-0.08724350366369293,0.7748000822359589,-4.306806659204305,-4.306806659204305,-0.596395684620165,1.94624652274603,-3.7303337053224803,-4.042474773393325,3.3589455232181367,-0.45451464139550435,-3.7311396442412,2.5315757298402097,-3.0619593684888486,-0.20347724779787502,-3.167722453306943,-4.055141188168632,-4.217357908370568,-2.959478069265877,1.3302186608465996,3.6289000872565156,-4.209152966796928,-3.5347707641831607,1.1162465106081036
TCGA-86-A4JF-01A,3.733124143850515,1.2898722640474514,5.263998151508606,0.18626557523097542,6.673636775851612,0.4700141201888366,0.827607280424258,1.0146436030571948,1.388836323194833,3.4242471412957016,-4.7783451585350125,-4.729249094812241,-1.7367499607174275,-1.8768736426763393,-2.8120252211070595,3.7870544941292685,2.368874664480967,9.449718028059715,7.099315478507529,1.012931243041543,2.9454933014484004,2.0858376657695183,-4.595531247238992,-4.7783451585350125,1.540770261197661,-4.7783451585350125,1.7612133865805832,-1.5030661459836274,5.734209691937828,-3.7688719794730616,2.876788463122657,3.113364911193864,2.638619090619226,1.4559646580284262,-4.7783451585350125,-0.8716429451146503,7.88497257866624,0.16686904480080145,-4.7783451585350125,-0.08629645246012663,-1.352549128268289,-0.6600556300188187,-0.4952470767362245,0.8911323476578632,1.1326155374213691,0.08629645246012707,-4.7783451585350125,-4.7783451585350125,0.273160737251096,1.757699661522734,-4.02809499710272,-4.667299386793668,2.79467223352108,-1.1137114393396925,-4.407980426707295,1.9021662392464584,-3.1091273828582424,-0.8735944759265615,-4.45261865458631,-4.7783451585350125,-4.745671104025426,-4.721042756567487,-2.8461083321418905,2.0624221123006956,-4.7192680322886,-3.510541793940122,-4.618613885961096
TCGA-69-7764-01A,6.51022939427701,-0.8611999845560872,5.566439465127515,2.447317944763646,6.38737035713821,-0.016083120397771378,0.2881119016844109,1.4991402571312529,0.6287371565793323,3.1866822730098674,-4.187081776903769,-4.56758463828039,-1.2865704488390757,1.0906197179348789,-1.8481081572512055,1.2309291356281227,2.4669778395937447,8.224770962280111,7.224802545708521,3.0155397362507257,2.701702514099913,2.3703969725505045,-4.305790113325901,-4.439315906692248,1.9418813767564336,-4.509272516006423,1.4681266267095099,-1.7060948462989673,5.738633567191994,-4.478727610721766,1.233193375398185,2.798500524233466,2.682007824955874,1.8872428526915481,-4.417508270402337,-0.4360902675451088,7.216625821012117,0.016083120397771822,-4.466852522537107,0.18991408969974444,1.1498527117458224,-0.6518303810358852,0.6186694679777509,1.3003868364262656,-1.3680400734067333,-2.530104648156216,-4.587366504684355,-4.587366504684355,-0.8062307427003175,1.860684056534133,-3.6780491866668106,-4.373795645836101,3.0790032743553803,-0.8051291895540804,-4.034575495625783,2.0083670878224904,-2.9210378779569077,-0.5842414922806531,-1.5947198766279915,-4.254812168036508,-4.437288348359836,-4.587366504684355,0.034684626027603915,2.6377544359535614,-4.494234421449802,-3.3561279934911328,-1.4889835110488137
TCGA-05-5428-01A,3.3299410816165937,0.5142549106837544,5.607780392811125,2.023565440761388,7.1018451348631215,1.3137436470122177,1.147429870166785,0.9160244778873485,2.721234527229295,3.1029113477912142,-4.617762688543777,-4.34634003030447,-0.2648856551145662,-2.145245536617511,0.11298231539142156,4.156912977734171,1.3578318130926745,9.375502221248983,8.146539682510806,1.8102985073917974,3.009299661762432,3.0092169192541647,-4.617762688543777,-4.513715783710959,-0.778762603078875,-4.617762688543777,0.628898293320999,-3.137407497277075,6.335864463076375,-4.617762688543777,3.395027456772456,2.1164648712168654,2.686464843251099,0.7065135701864218,-4.617762688543777,0.11580367937940395,8.192787293614629,0.8510467017380865,-4.617762688543777,-1.1710703214195852,-1.231534666672334,-0.7961463163380627,-0.48032453828006183,1.5479215955186918,-0.11298231539142156,-1.817146139321242,-4.617762688543777,-4.617762688543777,-0.6473660972183515,1.1377675512284995,-3.4029960399170047,-1.2881180316354577,4.497759929679817,1.0090519065712105,-4.617762688543777,3.0995590823352543,-3.029965685067083,1.33598578481811,-3.9673580122331713,-4.533974315101941,-4.597635876788237,-4.011933148687832,-1.2503357008141054,4.216341904309589,-4.5812443348284315,-3.5918809280301454,-2.0307762440106267
TCGA-55-A48Y-01A,5.8120061044151035,0.32666984567544066,4.970721100637482,4.253274695423847,6.690059289480364,0.508864221799588,1.5020532825761208,1.6531191961754015,1.9768556183411166,3.1333668947720072,-4.2925188764741415,-4.215687418550589,-0.7901153177549582,1.1976250558296169,3.8018521090760036,1.366289692334591,2.6518148439963554,8.596534855512093,6.9401385558401225,1.1302451561731899,2.2381029931708065,2.8160587877947716,-4.207105499082865,-4.274976838857926,0.10377705239848956,-4.2925188764741415,1.3198126508608063,-1.5197193489425977,6.032831828802737,-4.170134134647005,3.163173134321367,3.11990399378944,2.4827348827563425,1.2801338768164223,-4.2925188764741415,-1.2212084227853477,7.409149286128042,1.3023768971834842,-4.2925188764741415,-0.4950272800646962,-1.889154227040172,-0.7180046313760768,-0.10377705239848956,1.2863254938427602,-2.05393322117878,-1.8368411253280161,-4.2925188764741415,-4.2925188764741415,-0.7967470344992618,0.7057703057753137,-4.2925188764741415,-4.167785383012643,3.3806188839170526,-0.33709122339884723,-4.2925188764741415,2.215238050541293,-2.9841618139013013,-0.2655901195802657,-1.794152495000123,-4.250791519479733,-4.234041471189741,-4.166254098198691,-3.3812876313457405,2.8469414727387035,-3.9118591458939704,-3.6993879329743042,1.4514655742181257
